dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
2021/03/01,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,registered,4,3.99,1.24
2021/03/01,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,registered,2,3.99,1.24
2021/03/01,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,registered,1,3.99,1.24
2021/03/01,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,registered,1,3.99,1.24
2021/03/01,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,registered,46,3.99,1.24
2021/03/01,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,registered,105,3.99,1.24
2021/03/01,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,registered,204,3.99,1.24
2021/03/01,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,registered,116,3.99,1.24
2021/03/01,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,registered,55,3.99,1.24
2021/03/01,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,registered,48,3.99,1.24
2021/03/01,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,registered,80,3.99,1.24
2021/03/01,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0.0,registered,65,3.99,1.24
2021/03/01,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,registered,61,3.99,1.24
2021/03/01,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0.0,registered,57,3.99,1.24
2021/03/01,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,registered,92,3.99,1.24
2021/03/01,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,registered,230,3.99,1.24
2021/03/01,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,registered,214,3.99,1.24
2021/03/01,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,registered,115,3.99,1.24
2021/03/01,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,registered,86,3.99,1.24
2021/03/01,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0.0,registered,55,3.99,1.24
2021/03/01,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,registered,44,3.99,1.24
2021/03/01,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,registered,23,3.99,1.24
2021/03/02,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,registered,5,3.99,1.24
2021/03/02,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,registered,4,3.99,1.24
2021/03/02,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,registered,2,3.99,1.24
2021/03/02,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,registered,1,3.99,1.24
2021/03/02,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,registered,0,3.99,1.24
2021/03/02,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,registered,5,3.99,1.24
2021/03/02,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,registered,39,3.99,1.24
2021/03/02,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,registered,108,3.99,1.24
2021/03/02,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,registered,243,3.99,1.24
2021/03/02,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,registered,141,3.99,1.24
2021/03/02,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,registered,65,3.99,1.24
2021/03/02,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,registered,65,3.99,1.24
2021/03/02,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,registered,62,3.99,1.24
2021/03/02,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0.0,registered,90,3.99,1.24
2021/03/02,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,registered,75,3.99,1.24
2021/03/02,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,registered,91,3.99,1.24
2021/03/02,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,registered,112,3.99,1.24
2021/03/02,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,registered,238,3.99,1.24
2021/03/02,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,registered,193,3.99,1.24
2021/03/02,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,registered,144,3.99,1.24
2021/03/02,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,registered,86,3.99,1.24
2021/03/02,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,registered,68,3.99,1.24
2021/03/02,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,registered,44,3.99,1.24
2021/03/02,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,registered,22,3.99,1.24
2021/03/03,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,registered,10,3.99,1.24
2021/03/03,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,registered,1,3.99,1.24
2021/03/03,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,registered,2,3.99,1.24
2021/03/03,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,registered,1,3.99,1.24
2021/03/03,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,registered,1,3.99,1.24
2021/03/03,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,registered,7,3.99,1.24
2021/03/03,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,registered,34,3.99,1.24
2021/03/03,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,registered,110,3.99,1.24
2021/03/03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,registered,216,3.99,1.24
2021/03/03,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,registered,135,3.99,1.24
2021/03/03,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,registered,49,3.99,1.24
2021/03/03,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,registered,40,3.99,1.24
2021/03/03,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,registered,65,3.99,1.24
2021/03/03,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,registered,67,3.99,1.24
2021/03/03,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,registered,60,3.99,1.24
2021/03/03,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0.0,registered,62,3.99,1.24
2021/03/03,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0.0,registered,65,3.99,1.24
2021/03/03,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0.0,registered,185,3.99,1.24
2021/03/03,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,registered,161,3.99,1.24
2021/03/03,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,registered,101,3.99,1.24
2021/03/03,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,registered,69,3.99,1.24
2021/03/03,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,registered,48,3.99,1.24
2021/03/03,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0.0,registered,50,3.99,1.24
2021/03/03,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,registered,23,3.99,1.24
2021/03/04,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,registered,12,3.99,1.24
2021/03/04,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,registered,4,3.99,1.24
2021/03/04,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,registered,2,3.99,1.24
2021/03/04,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,registered,1,3.99,1.24
2021/03/04,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,registered,0,3.99,1.24
2021/03/04,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,registered,7,3.99,1.24
2021/03/04,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,registered,28,3.99,1.24
2021/03/04,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,registered,83,3.99,1.24
2021/03/04,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,registered,222,3.99,1.24
2021/03/04,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,registered,138,3.99,1.24
2021/03/04,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,registered,56,3.99,1.24
2021/03/04,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,registered,73,3.99,1.24
2021/03/04,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,registered,87,3.99,1.24
2021/03/04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,registered,74,3.99,1.24
2021/03/04,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,registered,65,3.99,1.24
2021/03/04,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,registered,75,3.99,1.24
2021/03/04,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,registered,101,3.99,1.24
2021/03/04,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,registered,206,3.99,1.24
2021/03/04,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,registered,172,3.99,1.24
2021/03/04,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,registered,102,3.99,1.24
2021/03/04,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,registered,78,3.99,1.24
2021/03/04,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,registered,64,3.99,1.24
2021/03/04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,registered,40,3.99,1.24
2021/03/04,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,registered,40,3.99,1.24
2021/03/05,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,registered,15,3.99,1.24
2021/03/05,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,registered,20,3.99,1.24
2021/03/05,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,registered,15,3.99,1.24
2021/03/05,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,registered,2,3.99,1.24
2021/03/05,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,registered,1,3.99,1.24
2021/03/05,1,0,3,5,0,6,0,2,0.3,0.303,1.0,0.1343,registered,3,3.99,1.24
2021/03/05,1,0,3,6,0,6,0,2,0.3,0.2879,1.0,0.2239,registered,3,3.99,1.24
2021/03/05,1,0,3,7,0,6,0,2,0.3,0.2727,1.0,0.2985,registered,10,3.99,1.24
2021/03/05,1,0,3,8,0,6,0,2,0.3,0.2727,1.0,0.2985,registered,34,3.99,1.24
2021/03/05,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,registered,48,3.99,1.24
2021/03/05,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,registered,69,3.99,1.24
2021/03/05,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,registered,116,3.99,1.24
2021/03/05,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,registered,121,3.99,1.24
2021/03/05,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,registered,130,3.99,1.24
2021/03/05,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,registered,118,3.99,1.24
2021/03/05,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,registered,122,3.99,1.24
2021/03/05,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,registered,130,3.99,1.24
2021/03/05,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,registered,104,3.99,1.24
2021/03/05,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,registered,115,3.99,1.24
2021/03/05,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,registered,62,3.99,1.24
2021/03/05,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,registered,58,3.99,1.24
2021/03/05,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,registered,60,3.99,1.24
2021/03/05,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,registered,47,3.99,1.24
2021/03/05,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,registered,34,3.99,1.24
2021/03/06,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,registered,41,3.99,1.24
2021/03/06,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,registered,27,3.99,1.24
2021/03/06,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,registered,27,3.99,1.24
2021/03/06,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,registered,9,3.99,1.24
2021/03/06,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,registered,3,3.99,1.24
2021/03/06,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,registered,1,3.99,1.24
2021/03/06,1,0,3,7,0,0,0,3,0.42,0.4242,1.0,0.4478,registered,5,3.99,1.24
2021/03/06,1,0,3,8,0,0,0,2,0.4,0.4091,1.0,0.2985,registered,8,3.99,1.24
2021/03/06,1,0,3,9,0,0,0,2,0.42,0.4242,1.0,0.2836,registered,18,3.99,1.24
2021/03/06,1,0,3,10,0,0,0,2,0.42,0.4242,1.0,0.2985,registered,27,3.99,1.24
2021/03/06,1,0,3,11,0,0,0,2,0.42,0.4242,1.0,0.2239,registered,44,3.99,1.24
2021/03/06,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,registered,69,3.99,1.24
2021/03/06,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,registered,83,3.99,1.24
2021/03/06,1,0,3,14,0,0,0,3,0.44,0.4394,1.0,0.2239,registered,27,3.99,1.24
2021/03/06,1,0,3,15,0,0,0,3,0.44,0.4394,1.0,0.2239,registered,4,3.99,1.24
2021/03/06,1,0,3,16,0,0,0,3,0.36,0.3333,1.0,0.2836,registered,8,3.99,1.24
2021/03/06,1,0,3,17,0,0,0,3,0.34,0.303,1.0,0.2985,registered,23,3.99,1.24
2021/03/06,1,0,3,18,0,0,0,3,0.32,0.2879,1.0,0.3582,registered,23,3.99,1.24
2021/03/06,1,0,3,19,0,0,0,3,0.3,0.2576,1.0,0.4925,registered,11,3.99,1.24
2021/03/06,1,0,3,20,0,0,0,3,0.28,0.2424,1.0,0.4179,registered,8,3.99,1.24
2021/03/06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,registered,6,3.99,1.24
2021/03/06,1,0,3,22,0,0,0,2,0.22,0.197,1.0,0.3881,registered,10,3.99,1.24
2021/03/06,1,0,3,23,0,0,0,2,0.22,0.197,1.0,0.4179,registered,9,3.99,1.24
2021/03/07,1,0,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,registered,4,3.99,1.24
2021/03/07,1,0,3,1,0,1,1,3,0.2,0.1818,1.0,0.3284,registered,2,3.99,1.24
2021/03/07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,registered,1,3.99,1.24
2021/03/07,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,registered,0,3.99,1.24
2021/03/07,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,registered,1,3.99,1.24
2021/03/07,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,registered,31,3.99,1.24
2021/03/07,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,registered,88,3.99,1.24
2021/03/07,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,registered,200,3.99,1.24
2021/03/07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,registered,129,3.99,1.24
2021/03/07,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,registered,43,3.99,1.24
2021/03/07,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,registered,41,3.99,1.24
2021/03/07,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,registered,68,3.99,1.24
2021/03/07,1,0,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,registered,54,3.99,1.24
2021/03/07,1,0,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,registered,56,3.99,1.24
2021/03/07,1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,registered,64,3.99,1.24
2021/03/07,1,0,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,registered,96,3.99,1.24
2021/03/07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,registered,206,3.99,1.24
2021/03/07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,registered,214,3.99,1.24
2021/03/07,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,registered,134,3.99,1.24
2021/03/07,1,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,registered,87,3.99,1.24
2021/03/07,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,registered,53,3.99,1.24
2021/03/07,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,registered,34,3.99,1.24
2021/03/07,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0.0,registered,22,3.99,1.24
2021/03/08,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,registered,9,3.99,1.24
2021/03/08,1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,registered,4,3.99,1.24
2021/03/08,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,registered,0,3.99,1.24
2021/03/08,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,registered,2,3.99,1.24
2021/03/08,1,0,3,4,0,2,1,1,0.22,0.2727,0.64,0.0,registered,2,3.99,1.24
2021/03/08,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,registered,8,3.99,1.24
2021/03/08,1,0,3,6,0,2,1,1,0.2,0.2576,0.59,0.0,registered,42,3.99,1.24
2021/03/08,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,registered,119,3.99,1.24
2021/03/08,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,registered,247,3.99,1.24
2021/03/08,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,registered,140,3.99,1.24
2021/03/08,1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,registered,46,3.99,1.24
2021/03/08,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,registered,52,3.99,1.24
2021/03/08,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0.0,registered,70,3.99,1.24
2021/03/08,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,registered,73,3.99,1.24
2021/03/08,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0.0,registered,56,3.99,1.24
2021/03/08,1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0.0,registered,77,3.99,1.24
2021/03/08,1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,registered,82,3.99,1.24
2021/03/08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,registered,209,3.99,1.24
2021/03/08,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,registered,214,3.99,1.24
2021/03/08,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,registered,141,3.99,1.24
2021/03/08,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,registered,74,3.99,1.24
2021/03/08,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,registered,68,3.99,1.24
2021/03/08,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,registered,44,3.99,1.24
2021/03/08,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,registered,38,3.99,1.24
2021/03/09,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,registered,9,3.99,1.24
2021/03/09,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,registered,4,3.99,1.24
2021/03/09,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,registered,1,3.99,1.24
2021/03/09,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,registered,2,3.99,1.24
2021/03/09,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,registered,2,3.99,1.24
2021/03/09,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,registered,7,3.99,1.24
2021/03/09,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,registered,44,3.99,1.24
2021/03/09,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,registered,123,3.99,1.24
2021/03/09,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,registered,238,3.99,1.24
2021/03/09,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,registered,136,3.99,1.24
2021/03/09,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,registered,49,3.99,1.24
2021/03/09,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,registered,44,3.99,1.24
2021/03/09,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,registered,84,3.99,1.24
2021/03/09,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,registered,82,3.99,1.24
2021/03/09,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,registered,61,3.99,1.24
2021/03/09,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,registered,64,3.99,1.24
2021/03/09,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,registered,102,3.99,1.24
2021/03/09,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,registered,176,3.99,1.24
2021/03/09,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,registered,176,3.99,1.24
2021/03/09,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,registered,123,3.99,1.24
2021/03/09,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,registered,87,3.99,1.24
2021/03/09,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,registered,52,3.99,1.24
2021/03/09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,registered,17,3.99,1.24
2021/03/09,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,registered,17,3.99,1.24
2021/03/10,1,0,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,registered,0,3.99,1.24
2021/03/10,1,0,3,1,0,4,1,3,0.34,0.3182,0.0,0.2537,registered,2,3.99,1.24
2021/03/10,1,0,3,2,0,4,1,3,0.34,0.3182,0.0,0.2537,registered,1,3.99,1.24
2021/03/10,1,0,3,5,0,4,1,3,0.36,0.3485,0.0,0.194,registered,2,3.99,1.24
2021/03/10,1,0,3,6,0,4,1,3,0.36,0.3333,0.0,0.3284,registered,12,3.99,1.24
2021/03/10,1,0,3,7,0,4,1,3,0.38,0.3939,0.0,0.2239,registered,36,3.99,1.24
2021/03/10,1,0,3,8,0,4,1,3,0.38,0.3939,0.0,0.2836,registered,43,3.99,1.24
2021/03/10,1,0,3,9,0,4,1,3,0.4,0.4091,0.0,0.2239,registered,23,3.99,1.24
2021/03/10,1,0,3,10,0,4,1,3,0.4,0.4091,0.0,0.1642,registered,17,3.99,1.24
2021/03/10,1,0,3,11,0,4,1,3,0.4,0.4091,0.0,0.2537,registered,5,3.99,1.24
2021/03/10,1,0,3,12,0,4,1,3,0.42,0.4242,0.0,0.2239,registered,30,3.99,1.24
2021/03/10,1,0,3,13,0,4,1,3,0.42,0.4242,0.0,0.2239,registered,11,3.99,1.24
2021/03/10,1,0,3,14,0,4,1,3,0.44,0.4394,0.0,0.2985,registered,12,3.99,1.24
2021/03/10,1,0,3,15,0,4,1,3,0.44,0.4394,0.0,0.2239,registered,11,3.99,1.24
2021/03/10,1,0,3,16,0,4,1,3,0.42,0.4242,0.0,0.2537,registered,20,3.99,1.24
2021/03/10,1,0,3,17,0,4,1,2,0.44,0.4394,0.0,0.3881,registered,109,3.99,1.24
2021/03/10,1,0,3,18,0,4,1,3,0.44,0.4394,0.0,0.3582,registered,80,3.99,1.24
2021/03/10,1,0,3,19,0,4,1,3,0.44,0.4394,0.0,0.5821,registered,51,3.99,1.24
2021/03/10,1,0,3,20,0,4,1,3,0.36,0.3333,0.0,0.3284,registered,29,3.99,1.24
2021/03/10,1,0,3,21,0,4,1,3,0.36,0.3485,0.0,0.2239,registered,27,3.99,1.24
2021/03/10,1,0,3,22,0,4,1,2,0.34,0.3333,0.0,0.1343,registered,30,3.99,1.24
2021/03/10,1,0,3,23,0,4,1,3,0.34,0.3485,0.0,0.0896,registered,26,3.99,1.24
2021/03/11,1,0,3,0,0,5,1,2,0.34,0.3485,1.0,0.0896,registered,6,3.99,1.24
2021/03/11,1,0,3,1,0,5,1,3,0.34,0.3485,1.0,0.1045,registered,8,3.99,1.24
2021/03/11,1,0,3,2,0,5,1,3,0.34,0.3485,1.0,0.1045,registered,3,3.99,1.24
2021/03/11,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,registered,2,3.99,1.24
2021/03/11,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,registered,6,3.99,1.24
2021/03/11,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,registered,31,3.99,1.24
2021/03/11,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,registered,104,3.99,1.24
2021/03/11,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,registered,244,3.99,1.24
2021/03/11,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,registered,143,3.99,1.24
2021/03/11,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,registered,60,3.99,1.24
2021/03/11,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,registered,67,3.99,1.24
2021/03/11,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,registered,96,3.99,1.24
2021/03/11,1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,registered,92,3.99,1.24
2021/03/11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,registered,64,3.99,1.24
2021/03/11,1,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,registered,64,3.99,1.24
2021/03/11,1,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,registered,95,3.99,1.24
2021/03/11,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,registered,200,3.99,1.24
2021/03/11,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,registered,134,3.99,1.24
2021/03/11,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,registered,111,3.99,1.24
2021/03/11,1,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,registered,70,3.99,1.24
2021/03/11,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,registered,43,3.99,1.24
2021/03/11,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,registered,53,3.99,1.24
2021/03/11,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,registered,34,3.99,1.24
2021/03/12,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,registered,30,3.99,1.24
2021/03/12,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,registered,15,3.99,1.24
